base, ;2507
base, f4, f5, f8, f10, ;3610,5
base, f4, f5, f7, f8, f10, ;7708
base, f4, f5, f8, f9, f10, ;3659,5
base, f4, f5, f7, f8, f9, f10, ;7759
base, f4, f6, f10, ;3187,5
base, f4, f6, f9, f10, ;3237,5
base, f4, f6, f8, f10, ;3407,5
base, f4, f6, f8, f9, f10, ;3457,5
base, f4, f5, f6, f10, ;3787
base, f4, f5, f6, f8, f10, ;4007
base, f4, f5, f6, f9, f10, ;3837,5
base, f4, f5, f6, f8, f9, f10, ;4057,5
base, f4, f6, f7, f10, ;7687,5
base, f4, f6, f7, f9, f10, ;7739
base, f4, f5, f6, f7, f10, ;9488
base, f4, f5, f6, f7, f9, f10, ;9543
base, f4, f6, f7, f8, f10, ;7907,5
base, f4, f5, f6, f7, f8, f10, ;9709,5
base, f4, f6, f7, f8, f9, f10, ;7959,5
base, f4, f5, f6, f7, f8, f9, f10, ;9758,5
base, f3, f10, ;5280
base, f3, f9, f10, ;5377,5
base, f3, f8, f10, ;5700,5
base, f3, f8, f9, f10, ;5802,5
base, f3, f7, f10, ;9480,5
base, f3, f7, f8, f10, ;9900
base, f3, f7, f9, f10, ;9579
base, f3, f7, f8, f9, f10, ;9998,5
base, f3, f6, f10, ;7208,5
base, f3, f6, f9, f10, ;7358,5
base, f3, f6, f7, f10, ;18311
base, f3, f6, f7, f9, f10, ;18461,5
base, f3, f6, f8, f10, ;7828
base, f3, f6, f7, f8, f10, ;18932,5
base, f3, f6, f8, f9, f10, ;7978,5
base, f3, f6, f7, f8, f9, f10, ;19080
base, f3, f4, f10, ;5677,5
base, f3, f4, f9, f10, ;5779
base, f3, f4, f8, f10, ;6098,5
base, f3, f4, f8, f9, f10, ;6198
base, f3, f4, f6, f10, ;7807,5
base, f3, f4, f6, f8, f10, ;8428,5
base, f3, f4, f6, f9, f10, ;7959
base, f3, f4, f6, f8, f9, f10, ;8578
base, f3, f4, f7, f10, ;11481
base, f3, f4, f7, f9, f10, ;11580
base, f3, f4, f6, f7, f10, ;21315
base, f3, f4, f6, f7, f9, f10, ;21461
base, f3, f4, f7, f8, f10, ;11900
base, f3, f4, f6, f7, f8, f10, ;21933,5
base, f3, f4, f7, f8, f9, f10, ;12000
base, f3, f4, f6, f7, f8, f9, f10, ;22084
base, f3, f5, f10, ;6185,5
base, f3, f5, f9, f10, ;6277
base, f3, f5, f8, f10, ;6598
base, f3, f5, f8, f9, f10, ;6699
base, f3, f5, f7, f10, ;12781
base, f3, f5, f7, f8, f10, ;13200
base, f3, f5, f7, f9, f10, ;12879,5
base, f3, f5, f7, f8, f9, f10, ;13299,5
base, f3, f4, f5, f10, ;6578,5
base, f3, f4, f5, f9, f10, ;6678,5
base, f3, f4, f5, f7, f10, ;14779,5
base, f3, f4, f5, f7, f9, f10, ;14881,5
base, f3, f4, f5, f8, f10, ;6998
base, f3, f4, f5, f7, f8, f10, ;15200,5
base, f3, f4, f5, f8, f9, f10, ;7101
base, f3, f4, f5, f7, f8, f9, f10, ;15300
base, f3, f5, f6, f10, ;8407,5
base, f3, f5, f6, f9, f10, ;8559
base, f3, f5, f6, f8, f10, ;9029,5
base, f3, f5, f6, f8, f9, f10, ;9178
base, f3, f4, f5, f6, f10, ;9009
base, f3, f4, f5, f6, f8, f10, ;9628
base, f3, f4, f5, f6, f9, f10, ;9158
base, f3, f4, f5, f6, f8, f9, f10, ;9779
base, f3, f5, f6, f7, f10, ;23113,5
base, f3, f5, f6, f7, f9, f10, ;23262
base, f3, f4, f5, f6, f7, f10, ;26113
base, f3, f4, f5, f6, f7, f9, f10, ;26268
base, f3, f5, f6, f7, f8, f10, ;23732
base, f3, f4, f5, f6, f7, f8, f10, ;26732,5
base, f3, f5, f6, f7, f8, f9, f10, ;23882
base, f3, f4, f5, f6, f7, f8, f9, f10, ;26883,5
base, f1, f10, ;3587
base, f1, f9, f10, ;3637,5
base, f1, f8, f10, ;3813
base, f1, f8, f9, f10, ;3857,5
base, f1, f7, f10, ;5689,5
base, f1, f7, f8, f10, ;5909
base, f1, f7, f9, f10, ;5738
base, f1, f7, f8, f9, f10, ;5958,5
base, f1, f6, f10, ;3987
base, f1, f6, f9, f10, ;4039,5
base, f1, f6, f7, f10, ;7688,5
base, f1, f6, f7, f9, f10, ;7737,5
base, f1, f6, f8, f10, ;4212,5
base, f1, f6, f7, f8, f10, ;7908
base, f1, f6, f8, f9, f10, ;4257,5
base, f1, f6, f7, f8, f9, f10, ;7958,5
base, f1, f5, f10, ;4186,5
base, f1, f5, f9, f10, ;4238
base, f1, f5, f8, f10, ;4408
base, f1, f5, f8, f9, f10, ;4457,5
base, f1, f5, f6, f10, ;4587
base, f1, f5, f6, f8, f10, ;4808,5
base, f1, f5, f6, f9, f10, ;4637,5
base, f1, f5, f6, f8, f9, f10, ;4862
base, f1, f5, f7, f10, ;7488,5
base, f1, f5, f7, f9, f10, ;7540
base, f1, f5, f6, f7, f10, ;9490
base, f1, f5, f6, f7, f9, f10, ;9539,5
base, f1, f5, f7, f8, f10, ;7708
base, f1, f5, f6, f7, f8, f10, ;9708,5
base, f1, f5, f7, f8, f9, f10, ;7758,5
base, f1, f5, f6, f7, f8, f9, f10, ;9757,5
base, f1, f3, f10, ;6831,5
base, f1, f3, f9, f10, ;6935
base, f1, f3, f8, f10, ;7253
base, f1, f3, f8, f9, f10, ;7353,5
base, f1, f3, f7, f10, ;11045
base, f1, f3, f7, f8, f10, ;11457
base, f1, f3, f7, f9, f10, ;11135
base, f1, f3, f7, f8, f9, f10, ;11564
base, f1, f3, f5, f10, ;7734,5
base, f1, f3, f5, f9, f10, ;7834,5
base, f1, f3, f5, f7, f10, ;14337
base, f1, f3, f5, f7, f9, f10, ;14439,5
base, f1, f3, f5, f8, f10, ;8153,5
base, f1, f3, f5, f7, f8, f10, ;14755
base, f1, f3, f5, f8, f9, f10, ;8255,5
base, f1, f3, f5, f7, f8, f9, f10, ;14855,5
base, f1, f3, f6, f10, ;8772
base, f1, f3, f6, f9, f10, ;8913,5
base, f1, f3, f6, f8, f10, ;9383,5
base, f1, f3, f6, f8, f9, f10, ;9534
base, f1, f3, f5, f6, f10, ;9965,5
base, f1, f3, f5, f6, f8, f10, ;10582,5
base, f1, f3, f5, f6, f9, f10, ;10113
base, f1, f3, f5, f6, f8, f9, f10, ;10735,5
base, f1, f3, f6, f7, f10, ;19869
base, f1, f3, f6, f7, f9, f10, ;20018
base, f1, f3, f5, f6, f7, f10, ;25195
base, f1, f3, f5, f6, f7, f9, f10, ;25607
base, f1, f3, f6, f7, f8, f10, ;21062
base, f1, f3, f5, f6, f7, f8, f10, ;26044,5
base, f1, f3, f6, f7, f8, f9, f10, ;21245
base, f1, f3, f5, f6, f7, f8, f9, f10, ;26234
base, f1, f4, f10, ;3842
base, f1, f4, f9, f10, ;3904
base, f1, f4, f8, f10, ;4076
base, f1, f4, f8, f9, f10, ;4130
base, f1, f4, f7, f10, ;6853,5
base, f1, f4, f7, f8, f10, ;7096
base, f1, f4, f7, f9, f10, ;6924,5
base, f1, f4, f7, f8, f9, f10, ;7173,5
base, f1, f4, f6, f10, ;4242
base, f1, f4, f6, f9, f10, ;4296
base, f1, f4, f6, f7, f10, ;8896
base, f1, f4, f6, f7, f9, f10, ;8951
base, f1, f4, f6, f8, f10, ;4474
base, f1, f4, f6, f7, f8, f10, ;9114
base, f1, f4, f6, f8, f9, f10, ;4534,5
base, f1, f4, f6, f7, f8, f9, f10, ;9173,5
base, f1, f3, f4, f10, ;7302
base, f1, f3, f4, f9, f10, ;7440,5
base, f1, f3, f4, f8, f10, ;7752,5
base, f1, f3, f4, f8, f9, f10, ;7908,5
base, f1, f3, f4, f6, f10, ;9489,5
base, f1, f3, f4, f6, f8, f10, ;10144,5
base, f1, f3, f4, f6, f9, f10, ;9689,5
base, f1, f3, f4, f6, f8, f9, f10, ;10340,5
base, f1, f3, f4, f7, f10, ;13365,5
base, f1, f3, f4, f7, f9, f10, ;13499
base, f1, f3, f4, f6, f7, f10, ;23447,5
base, f1, f3, f4, f6, f7, f9, f10, ;23652,5
base, f1, f3, f4, f7, f8, f10, ;13844,5
base, f1, f3, f4, f6, f7, f8, f10, ;24154
base, f1, f3, f4, f7, f8, f9, f10, ;13959,5
base, f1, f3, f4, f6, f7, f8, f9, f10, ;24273,5
base, f1, f4, f5, f10, ;4466
base, f1, f4, f5, f9, f10, ;4528
base, f1, f4, f5, f8, f10, ;4692
base, f1, f4, f5, f8, f9, f10, ;4762
base, f1, f4, f5, f7, f10, ;8740
base, f1, f4, f5, f7, f8, f10, ;8974
base, f1, f4, f5, f7, f9, f10, ;8802,5
base, f1, f4, f5, f7, f8, f9, f10, ;9044,5
base, f1, f3, f4, f5, f10, ;8276
base, f1, f3, f4, f5, f9, f10, ;8412
base, f1, f3, f4, f5, f7, f10, ;16833,5
base, f1, f3, f4, f5, f7, f9, f10, ;16960,5
base, f1, f3, f4, f5, f8, f10, ;8722,5
base, f1, f3, f4, f5, f7, f8, f10, ;17271,5
base, f1, f3, f4, f5, f8, f9, f10, ;8839,5
base, f1, f3, f4, f5, f7, f8, f9, f10, ;17413,5
base, f1, f4, f5, f6, f10, ;4871,5
base, f1, f4, f5, f6, f9, f10, ;4934
base, f1, f4, f5, f6, f8, f10, ;5105,5
base, f1, f4, f5, f6, f8, f9, f10, ;5168
base, f1, f3, f4, f5, f6, f10, ;10746
base, f1, f3, f4, f5, f6, f8, f10, ;11395
base, f1, f3, f4, f5, f6, f9, f10, ;10943,5
base, f1, f3, f4, f5, f6, f8, f9, f10, ;11589
base, f1, f4, f5, f6, f7, f10, ;10768
base, f1, f4, f5, f6, f7, f9, f10, ;10823,5
base, f1, f3, f4, f5, f6, f7, f10, ;28439
base, f1, f3, f4, f5, f6, f7, f9, f10, ;28646
base, f1, f4, f5, f6, f7, f8, f10, ;11002
base, f1, f3, f4, f5, f6, f7, f8, f10, ;29098
base, f1, f4, f5, f6, f7, f8, f9, f10, ;11072
base, f1, f3, f4, f5, f6, f7, f8, f9, f10, ;29287
base, f2Alternative, f10, ;6846,5
base, f2Alternative, f9, f10, ;6976,5
base, f2Alternative, f8, f10, ;7287,5
base, f2Alternative, f8, f9, f10, ;7434
base, f2Alternative, f7, f10, ;11292
base, f2Alternative, f7, f8, f10, ;11734,5
base, f2Alternative, f7, f9, f10, ;11415,5
base, f2Alternative, f7, f8, f9, f10, ;11852,5
base, f2Alternative, f6, f10, ;8827
base, f2Alternative, f6, f9, f10, ;9012,5
base, f2Alternative, f6, f7, f10, ;20338
base, f2Alternative, f6, f7, f9, f10, ;20526,5
base, f2Alternative, f6, f8, f10, ;9471
base, f2Alternative, f6, f7, f8, f10, ;20992
base, f2Alternative, f6, f8, f9, f10, ;9662,5
base, f2Alternative, f6, f7, f8, f9, f10, ;21173,5
base, f2Alternative, f5, f10, ;7813
base, f2Alternative, f5, f9, f10, ;7923
base, f2Alternative, f5, f8, f10, ;8232
base, f2Alternative, f5, f8, f9, f10, ;8365,5
base, f2Alternative, f5, f6, f10, ;10082,5
base, f2Alternative, f5, f6, f8, f10, ;10715,5
base, f2Alternative, f5, f6, f9, f10, ;10268,5
base, f2Alternative, f5, f6, f8, f9, f10, ;10901
base, f2Alternative, f5, f7, f10, ;14726,5
base, f2Alternative, f5, f7, f9, f10, ;14863,5
base, f2Alternative, f5, f6, f7, f10, ;25339
base, f2Alternative, f5, f6, f7, f9, f10, ;25528
base, f2Alternative, f5, f7, f8, f10, ;15168
base, f2Alternative, f5, f6, f7, f8, f10, ;25971,5
base, f2Alternative, f5, f7, f8, f9, f10, ;15284,5
base, f2Alternative, f5, f6, f7, f8, f9, f10, ;26148,5
base, f2Alternative, f4, f10, ;7263
base, f2Alternative, f4, f9, f10, ;7366
base, f2Alternative, f4, f8, f10, ;7710,5
base, f2Alternative, f4, f8, f9, f10, ;7830,5
base, f2Alternative, f4, f7, f10, ;13328
base, f2Alternative, f4, f7, f8, f10, ;14122
base, f2Alternative, f4, f7, f9, f10, ;17536,5
base, f2Alternative, f4, f7, f8, f9, f10, ;13893
base, f2Alternative, f4, f5, f10, ;8198,5
base, f2Alternative, f4, f5, f9, f10, ;8350
base, f2Alternative, f4, f5, f7, f10, ;16646
base, f2Alternative, f4, f5, f7, f9, f10, ;16460,5
base, f2Alternative, f4, f5, f8, f10, ;8516,5
base, f2Alternative, f4, f5, f7, f8, f10, ;16779
base, f2Alternative, f4, f5, f8, f9, f10, ;8602
base, f2Alternative, f4, f5, f7, f8, f9, f10, ;16801
base, f2Alternative, f4, f6, f10, ;9310
base, f2Alternative, f4, f6, f9, f10, ;9490
base, f2Alternative, f4, f6, f8, f10, ;9929
base, f2Alternative, f4, f6, f8, f9, f10, ;10115
base, f2Alternative, f4, f5, f6, f10, ;10509
base, f2Alternative, f4, f5, f6, f8, f10, ;11131
base, f2Alternative, f4, f5, f6, f9, f10, ;10674,5
base, f2Alternative, f4, f5, f6, f8, f9, f10, ;11278,5
base, f2Alternative, f4, f6, f7, f10, ;22814,5
base, f2Alternative, f4, f6, f7, f9, f10, ;22963
base, f2Alternative, f4, f5, f6, f7, f10, ;27617,5
base, f2Alternative, f4, f5, f6, f7, f9, f10, ;27763
base, f2Alternative, f4, f6, f7, f8, f10, ;23445
base, f2Alternative, f4, f5, f6, f7, f8, f10, ;28243,5
base, f2Alternative, f4, f6, f7, f8, f9, f10, ;23584
base, f2Alternative, f4, f5, f6, f7, f8, f9, f10, ;28408,5
base, f1, f2Alternative, f10, ;7346
base, f1, f2Alternative, f9, f10, ;7433,5
base, f1, f2Alternative, f8, f10, ;7762
base, f1, f2Alternative, f8, f9, f10, ;7854,5
base, f1, f2Alternative, f7, f10, ;11543,5
base, f1, f2Alternative, f7, f8, f10, ;11977
base, f1, f2Alternative, f7, f9, f10, ;11647,5
base, f1, f2Alternative, f7, f8, f9, f10, ;12055,5
base, f1, f2Alternative, f6, f10, ;9278,5
base, f1, f2Alternative, f6, f9, f10, ;9427,5
base, f1, f2Alternative, f6, f7, f10, ;20370,5
base, f1, f2Alternative, f6, f7, f9, f10, ;20517
base, f1, f2Alternative, f6, f8, f10, ;9884,5
base, f1, f2Alternative, f6, f7, f8, f10, ;21030,5
base, f1, f2Alternative, f6, f8, f9, f10, ;10043
base, f1, f2Alternative, f6, f7, f8, f9, f10, ;21139
base, f1, f2Alternative, f4, f10, ;7736
base, f1, f2Alternative, f4, f9, f10, ;7854
base, f1, f2Alternative, f4, f8, f10, ;8155
base, f1, f2Alternative, f4, f8, f9, f10, ;8260,5
base, f1, f2Alternative, f4, f6, f10, ;9866
base, f1, f2Alternative, f4, f6, f8, f10, ;10484
base, f1, f2Alternative, f4, f6, f9, f10, ;10014,5
base, f1, f2Alternative, f4, f6, f8, f9, f10, ;10634
base, f1, f2Alternative, f4, f7, f10, ;13551,5
base, f1, f2Alternative, f4, f7, f9, f10, ;13653,5
base, f1, f2Alternative, f4, f6, f7, f10, ;23368
base, f1, f2Alternative, f4, f6, f7, f9, f10, ;23517,5
base, f1, f2Alternative, f4, f7, f8, f10, ;13955,5
base, f1, f2Alternative, f4, f6, f7, f8, f10, ;23988
base, f1, f2Alternative, f4, f7, f8, f9, f10, ;14055,5
base, f1, f2Alternative, f4, f6, f7, f8, f9, f10, ;24143
base, f1, f2Alternative, f5, f10, ;8234,5
base, f1, f2Alternative, f5, f9, f10, ;8334,5
base, f1, f2Alternative, f5, f8, f10, ;8653,5
base, f1, f2Alternative, f5, f8, f9, f10, ;8754,5
base, f1, f2Alternative, f5, f7, f10, ;14836
base, f1, f2Alternative, f5, f7, f8, f10, ;15275
base, f1, f2Alternative, f5, f7, f9, f10, ;14938
base, f1, f2Alternative, f5, f7, f8, f9, f10, ;15356
base, f1, f2Alternative, f4, f5, f10, ;8634
base, f1, f2Alternative, f4, f5, f9, f10, ;8739
base, f1, f2Alternative, f4, f5, f7, f10, ;16835,5
base, f1, f2Alternative, f4, f5, f7, f9, f10, ;16937
base, f1, f2Alternative, f4, f5, f8, f10, ;9064,5
base, f1, f2Alternative, f4, f5, f7, f8, f10, ;17256,5
base, f1, f2Alternative, f4, f5, f8, f9, f10, ;9162
base, f1, f2Alternative, f4, f5, f7, f8, f9, f10, ;17359,5
base, f1, f2Alternative, f5, f6, f10, ;10467,5
base, f1, f2Alternative, f5, f6, f9, f10, ;10618
base, f1, f2Alternative, f5, f6, f8, f10, ;11086
base, f1, f2Alternative, f5, f6, f8, f9, f10, ;11233,5
base, f1, f2Alternative, f4, f5, f6, f10, ;11068
base, f1, f2Alternative, f4, f5, f6, f8, f10, ;11684,5
base, f1, f2Alternative, f4, f5, f6, f9, f10, ;11215
base, f1, f2Alternative, f4, f5, f6, f8, f9, f10, ;11833,5
base, f1, f2Alternative, f5, f6, f7, f10, ;25173
base, f1, f2Alternative, f5, f6, f7, f9, f10, ;25318,5
base, f1, f2Alternative, f4, f5, f6, f7, f10, ;28175
base, f1, f2Alternative, f4, f5, f6, f7, f9, f10, ;28319
base, f1, f2Alternative, f5, f6, f7, f8, f10, ;25789
base, f1, f2Alternative, f4, f5, f6, f7, f8, f10, ;28790
base, f1, f2Alternative, f5, f6, f7, f8, f9, f10, ;25936,5
base, f1, f2Alternative, f4, f5, f6, f7, f8, f9, f10, ;28946,5
base, f2Alternative, f3, f10, ;9970,5
base, f2Alternative, f3, f9, f10, ;10120,5
base, f2Alternative, f3, f8, f10, ;10591
base, f2Alternative, f3, f8, f9, f10, ;10741
base, f2Alternative, f3, f7, f10, ;16278
base, f2Alternative, f3, f7, f8, f10, ;16892,5
base, f2Alternative, f3, f7, f9, f10, ;16422
base, f2Alternative, f3, f7, f8, f9, f10, ;17043,5
base, f2Alternative, f3, f6, f10, ;13447,5
base, f2Alternative, f3, f6, f9, f10, ;13681,5
base, f2Alternative, f3, f6, f7, f10, ;31959
base, f2Alternative, f3, f6, f7, f9, f10, ;32190
base, f2Alternative, f3, f6, f8, f10, ;14450,5
base, f2Alternative, f3, f6, f7, f8, f10, ;32959,5
base, f2Alternative, f3, f6, f8, f9, f10, ;14702,5
base, f2Alternative, f3, f6, f7, f8, f9, f10, ;33211,5
base, f2Alternative, f3, f5, f10, ;11183
base, f2Alternative, f3, f5, f9, f10, ;11321,5
base, f2Alternative, f3, f5, f8, f10, ;11818,5
base, f2Alternative, f3, f5, f8, f9, f10, ;11941
base, f2Alternative, f3, f5, f6, f10, ;15240
base, f2Alternative, f3, f5, f6, f8, f10, ;16251,5
base, f2Alternative, f3, f5, f6, f9, f10, ;15481,5
base, f2Alternative, f3, f5, f6, f8, f9, f10, ;16508
base, f2Alternative, f3, f5, f7, f10, ;21079
base, f2Alternative, f3, f5, f7, f9, f10, ;21223,5
base, f2Alternative, f3, f5, f6, f7, f10, ;39737,5
base, f2Alternative, f3, f5, f6, f7, f9, f10, ;39994
base, f2Alternative, f3, f5, f7, f8, f10, ;21696,5
base, f2Alternative, f3, f5, f6, f7, f8, f10, ;40771
base, f2Alternative, f3, f5, f7, f8, f9, f10, ;21846,5
base, f2Alternative, f3, f5, f6, f7, f8, f9, f10, ;41010,5
base, f1, f2Alternative, f3, f10, ;11082
base, f1, f2Alternative, f3, f9, f10, ;11233,5
base, f1, f2Alternative, f3, f8, f10, ;11723,5
base, f1, f2Alternative, f3, f8, f9, f10, ;11851
base, f1, f2Alternative, f3, f7, f10, ;17382,5
base, f1, f2Alternative, f3, f7, f8, f10, ;18003,5
base, f1, f2Alternative, f3, f7, f9, f10, ;17533,5
base, f1, f2Alternative, f3, f7, f8, f9, f10, ;18153
base, f1, f2Alternative, f3, f5, f10, ;12281
base, f1, f2Alternative, f3, f5, f9, f10, ;12445
base, f1, f2Alternative, f3, f5, f7, f10, ;22184
base, f1, f2Alternative, f3, f5, f7, f9, f10, ;22336
base, f1, f2Alternative, f3, f5, f8, f10, ;12913
base, f1, f2Alternative, f3, f5, f7, f8, f10, ;22808
base, f1, f2Alternative, f3, f5, f8, f9, f10, ;13062,5
base, f1, f2Alternative, f3, f5, f7, f8, f9, f10, ;22956
base, f1, f2Alternative, f3, f6, f10, ;14540,5
base, f1, f2Alternative, f3, f6, f9, f10, ;14791,5
base, f1, f2Alternative, f3, f6, f8, f10, ;15560
base, f1, f2Alternative, f3, f6, f8, f9, f10, ;15812,5
base, f1, f2Alternative, f3, f5, f6, f10, ;16351,5
base, f1, f2Alternative, f3, f5, f6, f8, f10, ;17372,5
base, f1, f2Alternative, f3, f5, f6, f9, f10, ;16601,5
base, f1, f2Alternative, f3, f5, f6, f8, f9, f10, ;17614
base, f1, f2Alternative, f3, f6, f7, f10, ;33074,5
base, f1, f2Alternative, f3, f6, f7, f9, f10, ;33297
base, f1, f2Alternative, f3, f5, f6, f7, f10, ;40865
base, f1, f2Alternative, f3, f5, f6, f7, f9, f10, ;41105
base, f1, f2Alternative, f3, f6, f7, f8, f10, ;34068
base, f1, f2Alternative, f3, f5, f6, f7, f8, f10, ;41871
base, f1, f2Alternative, f3, f6, f7, f8, f9, f10, ;34329,5
base, f1, f2Alternative, f3, f5, f6, f7, f8, f9, f10, ;42122,5
base, f2Alternative, f3, f4, f10, ;10571,5
base, f2Alternative, f3, f4, f9, f10, ;10732,5
base, f2Alternative, f3, f4, f8, f10, ;11193
base, f2Alternative, f3, f4, f8, f9, f10, ;11377
base, f2Alternative, f3, f4, f7, f10, ;19287,5
base, f2Alternative, f3, f4, f7, f8, f10, ;19896
base, f2Alternative, f3, f4, f7, f9, f10, ;19441
base, f2Alternative, f3, f4, f7, f8, f9, f10, ;20069
base, f2Alternative, f3, f4, f6, f10, ;14430,5
base, f2Alternative, f3, f4, f6, f9, f10, ;14696,5
base, f2Alternative, f3, f4, f6, f7, f10, ;36944,5
base, f2Alternative, f3, f4, f6, f7, f9, f10, ;37191
base, f2Alternative, f3, f4, f6, f8, f10, ;15455
base, f2Alternative, f3, f4, f6, f7, f8, f10, ;37964,5
base, f2Alternative, f3, f4, f6, f8, f9, f10, ;15710,5
base, f2Alternative, f3, f4, f6, f7, f8, f9, f10, ;38208
base, f1, f2Alternative, f3, f4, f10, ;11683,5
base, f1, f2Alternative, f3, f4, f9, f10, ;11832
base, f1, f2Alternative, f3, f4, f8, f10, ;12309,5
base, f1, f2Alternative, f3, f4, f8, f9, f10, ;12462
base, f1, f2Alternative, f3, f4, f6, f10, ;15541,5
base, f1, f2Alternative, f3, f4, f6, f8, f10, ;16560,5
base, f1, f2Alternative, f3, f4, f6, f9, f10, ;15802,5
base, f1, f2Alternative, f3, f4, f6, f8, f9, f10, ;16810,5
base, f1, f2Alternative, f3, f4, f7, f10, ;20388,5
base, f1, f2Alternative, f3, f4, f7, f9, f10, ;20554
base, f1, f2Alternative, f3, f4, f6, f7, f10, ;38049,5
base, f1, f2Alternative, f3, f4, f6, f7, f9, f10, ;38313
base, f1, f2Alternative, f3, f4, f7, f8, f10, ;21004
base, f1, f2Alternative, f3, f4, f6, f7, f8, f10, ;39070,5
base, f1, f2Alternative, f3, f4, f7, f8, f9, f10, ;21163
base, f1, f2Alternative, f3, f4, f6, f7, f8, f9, f10, ;39320,5
base, f2Alternative, f3, f4, f5, f10, ;11772
base, f2Alternative, f3, f4, f5, f9, f10, ;11922
base, f2Alternative, f3, f4, f5, f8, f10, ;12392
base, f2Alternative, f3, f4, f5, f8, f9, f10, ;12540,5
base, f2Alternative, f3, f4, f5, f7, f10, ;24074,5
base, f2Alternative, f3, f4, f5, f7, f8, f10, ;24711,5
base, f2Alternative, f3, f4, f5, f7, f9, f10, ;24225
base, f2Alternative, f3, f4, f5, f7, f8, f9, f10, ;24856
base, f1, f2Alternative, f3, f4, f5, f10, ;12879,5
base, f1, f2Alternative, f3, f4, f5, f9, f10, ;13031,5
base, f1, f2Alternative, f3, f4, f5, f7, f10, ;25199
base, f1, f2Alternative, f3, f4, f5, f7, f9, f10, ;25340
base, f1, f2Alternative, f3, f4, f5, f8, f10, ;13500,5
base, f1, f2Alternative, f3, f4, f5, f7, f8, f10, ;25809
base, f1, f2Alternative, f3, f4, f5, f8, f9, f10, ;13653,5
base, f1, f2Alternative, f3, f4, f5, f7, f8, f9, f10, ;25956,5
base, f2Alternative, f3, f4, f5, f6, f10, ;16232
base, f2Alternative, f3, f4, f5, f6, f9, f10, ;16482,5
base, f2Alternative, f3, f4, f5, f6, f8, f10, ;17251
base, f2Alternative, f3, f4, f5, f6, f8, f9, f10, ;17510,5
base, f1, f2Alternative, f3, f4, f5, f6, f10, ;17342
base, f1, f2Alternative, f3, f4, f5, f6, f8, f10, ;18372
base, f1, f2Alternative, f3, f4, f5, f6, f9, f10, ;17605,5
base, f1, f2Alternative, f3, f4, f5, f6, f8, f9, f10, ;18611,5
base, f2Alternative, f3, f4, f5, f6, f7, f10, ;44743
base, f2Alternative, f3, f4, f5, f6, f7, f9, f10, ;44992,5
base, f1, f2Alternative, f3, f4, f5, f6, f7, f10, ;45860,5
base, f1, f2Alternative, f3, f4, f5, f6, f7, f9, f10, ;46124,5
base, f2Alternative, f3, f4, f5, f6, f7, f8, f10, ;45770
base, f1, f2Alternative, f3, f4, f5, f6, f7, f8, f10, ;46881,5
base, f2Alternative, f3, f4, f5, f6, f7, f8, f9, f10, ;46024,5
base, f1, f2Alternative, f3, f4, f5, f6, f7, f8, f9, f10, ;47143,5
