base, ;2524
base, f4, f5, f7, f8, f10, ;7960
base, f4, f5, f8, f9, f10, ;3748
base, f4, f5, f7, f8, f9, f10, ;8022,5
base, f4, f6, f10, ;3233,5
base, f4, f6, f9, f10, ;3296
base, f4, f6, f8, f10, ;3467,5
base, f4, f6, f8, f9, f10, ;3522
base, f4, f5, f6, f10, ;3850
base, f4, f5, f6, f8, f10, ;4091,5
base, f4, f5, f6, f9, f10, ;3920
base, f4, f5, f6, f8, f9, f10, ;4154,5
base, f4, f6, f7, f10, ;7882
base, f4, f6, f7, f9, f10, ;7944,5
base, f4, f5, f6, f7, f10, ;9754
base, f4, f5, f6, f7, f9, f10, ;9824
base, f4, f6, f7, f8, f10, ;8108
base, f4, f5, f6, f7, f8, f10, ;9996
base, f4, f6, f7, f8, f9, f10, ;8178,5
base, f4, f5, f6, f7, f8, f9, f10, ;10058
base, f3, f10, ;5345
base, f3, f9, f10, ;5470
base, f3, f8, f10, ;5797,5
base, f3, f8, f9, f10, ;5922
base, f3, f7, f10, ;9775,5
base, f3, f7, f8, f10, ;10229
base, f3, f7, f9, f10, ;9900
base, f3, f7, f8, f9, f10, ;10353
base, f3, f6, f10, ;7326
base, f3, f6, f9, f10, ;7513,5
base, f3, f6, f7, f10, ;18847
base, f3, f6, f7, f9, f10, ;19034
base, f3, f6, f8, f10, ;7966
base, f3, f6, f7, f8, f10, ;19494
base, f3, f6, f8, f9, f10, ;8145
base, f3, f6, f7, f8, f9, f10, ;19673,5
base, f3, f4, f10, ;5758
base, f3, f4, f9, f10, ;5883,5
base, f3, f4, f8, f10, ;6203
base, f3, f4, f8, f9, f10, ;6329
base, f3, f4, f6, f10, ;7934,5
base, f3, f4, f6, f8, f10, ;8574
base, f3, f4, f6, f9, f10, ;8114
base, f3, f4, f6, f8, f9, f10, ;8765
base, f3, f4, f7, f10, ;11819
base, f3, f4, f7, f9, f10, ;11936
base, f3, f4, f6, f7, f10, ;21889
base, f3, f4, f6, f7, f9, f10, ;22084
base, f3, f4, f7, f8, f10, ;12256
base, f3, f4, f6, f7, f8, f10, ;22536
base, f3, f4, f7, f8, f9, f10, ;12380,5
base, f3, f4, f6, f7, f8, f9, f10, ;22724,5
base, f3, f5, f10, ;6296,5
base, f3, f5, f9, f10, ;6429,5
base, f3, f5, f8, f10, ;6733,5
base, f3, f5, f8, f9, f10, ;6850
base, f3, f5, f7, f10, ;13231,5
base, f3, f5, f7, f8, f10, ;13660,5
base, f3, f5, f7, f9, f10, ;13348
base, f3, f5, f7, f8, f9, f10, ;13792
base, f3, f4, f5, f10, ;6694
base, f3, f4, f5, f9, f10, ;6827
base, f3, f4, f5, f7, f10, ;15243
base, f3, f4, f5, f7, f9, f10, ;15384
base, f3, f4, f5, f8, f10, ;7139
base, f3, f4, f5, f7, f8, f10, ;15688
base, f3, f4, f5, f8, f9, f10, ;7265,5
base, f3, f4, f5, f7, f8, f9, f10, ;15812,5
base, f3, f5, f6, f10, ;8574
base, f3, f5, f6, f9, f10, ;8761,5
base, f3, f5, f6, f8, f10, ;9206
base, f3, f5, f6, f8, f9, f10, ;9401
base, f3, f4, f5, f6, f10, ;9182,5
base, f3, f4, f5, f6, f8, f10, ;9814
base, f3, f4, f5, f6, f9, f10, ;9378
base, f3, f4, f5, f6, f8, f9, f10, ;10009,5
base, f3, f5, f6, f7, f10, ;23838,5
base, f3, f5, f6, f7, f9, f10, ;24026
base, f3, f4, f5, f6, f7, f10, ;26881
base, f3, f4, f5, f6, f7, f9, f10, ;27084
base, f3, f5, f6, f7, f8, f10, ;24486
base, f3, f4, f5, f6, f7, f8, f10, ;27528
base, f3, f5, f6, f7, f8, f9, f10, ;24665,5
base, f3, f4, f5, f6, f7, f8, f9, f10, ;27715,5
base, f1, f10, ;3639
base, f1, f9, f10, ;3701,5
base, f1, f8, f10, ;3873
base, f1, f8, f9, f10, ;3935,5
base, f1, f7, f10, ;5846
base, f1, f7, f8, f10, ;6080
base, f1, f7, f9, f10, ;5924
base, f1, f7, f8, f9, f10, ;6150,5
base, f1, f6, f10, ;4044,5
base, f1, f6, f9, f10, ;4107
base, f1, f6, f7, f10, ;7874,5
base, f1, f6, f7, f9, f10, ;7937
base, f1, f6, f8, f10, ;4278,5
base, f1, f6, f7, f8, f10, ;8116
base, f1, f6, f8, f9, f10, ;4341
base, f1, f6, f7, f8, f9, f10, ;8171
base, f1, f5, f10, ;4263
base, f1, f5, f9, f10, ;4325,5
base, f1, f5, f8, f10, ;4489
base, f1, f5, f8, f9, f10, ;4559,5
base, f1, f5, f6, f10, ;4661
base, f1, f5, f6, f8, f10, ;4895
base, f1, f5, f6, f9, f10, ;4723
base, f1, f5, f6, f8, f9, f10, ;4965
base, f1, f5, f7, f10, ;7726
base, f1, f5, f7, f9, f10, ;7788,5
base, f1, f5, f6, f7, f10, ;9762
base, f1, f5, f6, f7, f9, f10, ;9809
base, f1, f5, f7, f8, f10, ;7960
base, f1, f5, f6, f7, f8, f10, ;9988
base, f1, f5, f7, f8, f9, f10, ;8022,5
base, f1, f5, f6, f7, f8, f9, f10, ;10043
base, f1, f3, f10, ;6914
base, f1, f3, f9, f10, ;7039
base, f1, f3, f8, f10, ;7359
base, f1, f3, f8, f9, f10, ;7505,5
base, f1, f3, f7, f10, ;11352
base, f1, f3, f7, f8, f10, ;11797
base, f1, f3, f7, f9, f10, ;11477
base, f1, f3, f7, f8, f9, f10, ;11929
base, f1, f3, f5, f10, ;7865,5
base, f1, f3, f5, f9, f10, ;7990,5
base, f1, f3, f5, f7, f10, ;14792
base, f1, f3, f5, f7, f9, f10, ;14925
base, f1, f3, f5, f8, f10, ;8302,5
base, f1, f3, f5, f7, f8, f10, ;15221
base, f1, f3, f5, f8, f9, f10, ;8427
base, f1, f3, f5, f7, f8, f9, f10, ;15361
base, f1, f3, f6, f10, ;8887
base, f1, f3, f6, f9, f10, ;9082,5
base, f1, f3, f6, f8, f10, ;9535
base, f1, f3, f6, f8, f9, f10, ;9722
base, f1, f3, f5, f6, f10, ;10135
base, f1, f3, f5, f6, f8, f10, ;10783
base, f1, f3, f5, f6, f9, f10, ;10330,5
base, f1, f3, f5, f6, f8, f9, f10, ;10970
base, f1, f3, f6, f7, f10, ;20431
base, f1, f3, f6, f7, f9, f10, ;20611
base, f1, f3, f5, f6, f7, f10, ;25408
base, f1, f3, f5, f6, f7, f9, f10, ;25588
base, f1, f3, f6, f7, f8, f10, ;21055
base, f1, f3, f5, f6, f7, f8, f10, ;26047
base, f1, f3, f6, f7, f8, f9, f10, ;21250,5
base, f1, f3, f5, f6, f7, f8, f9, f10, ;26242,5
base, f1, f4, f10, ;3842
base, f1, f4, f9, f10, ;3896
base, f1, f4, f8, f10, ;4076
base, f1, f4, f8, f9, f10, ;4130
base, f1, f4, f7, f10, ;6868
base, f1, f4, f7, f8, f10, ;7094
base, f1, f4, f7, f9, f10, ;6930,5
base, f1, f4, f7, f8, f9, f10, ;7164,5
base, f1, f4, f6, f10, ;4240
base, f1, f4, f6, f9, f10, ;4310
base, f1, f4, f6, f7, f10, ;8896
base, f1, f4, f6, f7, f9, f10, ;8958,5
base, f1, f4, f6, f8, f10, ;4474
base, f1, f4, f6, f7, f8, f10, ;9130
base, f1, f4, f6, f8, f9, f10, ;4544
base, f1, f4, f6, f7, f8, f9, f10, ;9192,5
base, f1, f3, f4, f10, ;7319,5
base, f1, f3, f4, f9, f10, ;7452,5
base, f1, f3, f4, f8, f10, ;7772
base, f1, f3, f4, f8, f9, f10, ;7889
base, f1, f3, f4, f6, f10, ;9504
base, f1, f3, f4, f6, f8, f10, ;10135
base, f1, f3, f4, f6, f9, f10, ;9683
base, f1, f3, f4, f6, f8, f9, f10, ;10330,5
base, f1, f3, f4, f7, f10, ;13388
base, f1, f3, f4, f7, f9, f10, ;13513
base, f1, f3, f4, f6, f7, f10, ;23458
base, f1, f3, f4, f6, f7, f9, f10, ;23645
base, f1, f3, f4, f7, f8, f10, ;13825
base, f1, f3, f4, f6, f7, f8, f10, ;24089,5
base, f1, f3, f4, f7, f8, f9, f10, ;13953
base, f1, f3, f4, f6, f7, f8, f9, f10, ;24284,5
base, f1, f4, f5, f10, ;4458
base, f1, f4, f5, f9, f10, ;4528
base, f1, f4, f5, f8, f10, ;4700
base, f1, f4, f5, f8, f9, f10, ;4754
base, f1, f4, f5, f7, f10, ;8740
base, f1, f4, f5, f7, f8, f10, ;8966
base, f1, f4, f5, f7, f9, f10, ;8802,5
base, f1, f4, f5, f7, f8, f9, f10, ;9029,5
base, f1, f3, f4, f5, f10, ;8279
base, f1, f3, f4, f5, f9, f10, ;8404
base, f1, f3, f4, f5, f7, f10, ;16835,5
base, f1, f3, f4, f5, f7, f9, f10, ;16953,5
base, f1, f3, f4, f5, f8, f10, ;8700
base, f1, f3, f4, f5, f7, f8, f10, ;17265
base, f1, f3, f4, f5, f8, f9, f10, ;8833
base, f1, f3, f4, f5, f7, f8, f9, f10, ;17381,5
base, f1, f4, f5, f6, f10, ;4871,5
base, f1, f4, f5, f6, f9, f10, ;4934
base, f1, f4, f5, f6, f8, f10, ;5098
base, f1, f4, f5, f6, f8, f9, f10, ;5168
base, f1, f3, f4, f5, f6, f10, ;10759
base, f1, f3, f4, f5, f6, f8, f10, ;11395
base, f1, f3, f4, f5, f6, f9, f10, ;10939
base, f1, f3, f4, f5, f6, f8, f9, f10, ;11578,5
base, f1, f4, f5, f6, f7, f10, ;10768
base, f1, f4, f5, f6, f7, f9, f10, ;10830,5
base, f1, f3, f4, f5, f6, f7, f10, ;28457,5
base, f1, f3, f4, f5, f6, f7, f9, f10, ;28649
base, f1, f4, f5, f6, f7, f8, f10, ;11010
base, f1, f3, f4, f5, f6, f7, f8, f10, ;29097
base, f1, f4, f5, f6, f7, f8, f9, f10, ;11072
base, f1, f3, f4, f5, f6, f7, f8, f9, f10, ;29277
base, f2, f10, ;9338,5
base, f2, f9, f10, ;9463,5
base, f2, f8, f10, ;9791
base, f2, f8, f9, f10, ;9916
base, f2, f7, f10, ;13784,5
base, f2, f7, f8, f10, ;14221,5
base, f2, f7, f9, f10, ;13894
base, f2, f7, f8, f9, f10, ;14338
base, f2, f6, f10, ;11320
base, f2, f6, f9, f10, ;11507
base, f2, f6, f7, f10, ;22825,5
base, f2, f6, f7, f9, f10, ;23028
base, f2, f6, f8, f10, ;11967
base, f2, f6, f7, f8, f10, ;23488
base, f2, f6, f8, f9, f10, ;12146,5
base, f2, f6, f7, f8, f9, f10, ;23662,5
base, f2, f5, f10, ;10282
base, f2, f5, f9, f10, ;10407
base, f2, f5, f8, f10, ;10727
base, f2, f5, f8, f9, f10, ;10852
base, f2, f5, f6, f10, ;12568
base, f2, f5, f6, f8, f10, ;13217,5
base, f2, f5, f6, f9, f10, ;12747
base, f2, f5, f6, f8, f9, f10, ;13394,5
base, f2, f5, f7, f10, ;17209
base, f2, f5, f7, f9, f10, ;17349
base, f2, f5, f6, f7, f10, ;27840
base, f2, f5, f6, f7, f9, f10, ;28027,5
base, f2, f5, f7, f8, f10, ;17653,5
base, f2, f5, f6, f7, f8, f10, ;28472
base, f2, f5, f7, f8, f9, f10, ;17770
base, f2, f5, f6, f7, f8, f9, f10, ;28667
base, f2, f4, f10, ;9744
base, f2, f4, f9, f10, ;9869
base, f2, f4, f8, f10, ;10196,5
base, f2, f4, f8, f9, f10, ;10321,5
base, f2, f4, f7, f10, ;15797
base, f2, f4, f7, f8, f10, ;16258
base, f2, f4, f7, f9, f10, ;15930
base, f2, f4, f7, f8, f9, f10, ;16374
base, f2, f4, f5, f10, ;10688,5
base, f2, f4, f5, f9, f10, ;10820,5
base, f2, f4, f5, f7, f10, ;19252
base, f2, f4, f5, f7, f9, f10, ;19377
base, f2, f4, f5, f8, f10, ;11132,5
base, f2, f4, f5, f7, f8, f10, ;19681,5
base, f2, f4, f5, f8, f9, f10, ;11250
base, f2, f4, f5, f7, f8, f9, f10, ;19814
base, f2, f4, f6, f10, ;11924
base, f2, f4, f6, f9, f10, ;12108
base, f2, f4, f6, f8, f10, ;12568
base, f2, f4, f6, f8, f9, f10, ;12755
base, f2, f4, f5, f6, f10, ;13168
base, f2, f4, f5, f6, f8, f10, ;13824
base, f2, f4, f5, f6, f9, f10, ;13363,5
base, f2, f4, f5, f6, f8, f9, f10, ;13995
base, f2, f4, f6, f7, f10, ;25890
base, f2, f4, f6, f7, f9, f10, ;26070
base, f2, f4, f5, f6, f7, f10, ;30874,5
base, f2, f4, f5, f6, f7, f9, f10, ;31069,5
base, f2, f4, f6, f7, f8, f10, ;26522
base, f2, f4, f5, f6, f7, f8, f10, ;31530
base, f2, f4, f6, f7, f8, f9, f10, ;26709
base, f2, f4, f5, f6, f7, f8, f9, f10, ;31717
base, f1, f2, f10, ;10900
base, f1, f2, f9, f10, ;11032,5
base, f1, f2, f8, f10, ;11361,5
base, f1, f2, f8, f9, f10, ;11485
base, f1, f2, f7, f10, ;15346
base, f1, f2, f7, f8, f10, ;15783
base, f1, f2, f7, f9, f10, ;15471
base, f1, f2, f7, f8, f9, f10, ;15907
base, f1, f2, f6, f10, ;12889
base, f1, f2, f6, f9, f10, ;13076
base, f1, f2, f6, f7, f10, ;24409
base, f1, f2, f6, f7, f9, f10, ;24597
base, f1, f2, f6, f8, f10, ;13531
base, f1, f2, f6, f7, f8, f10, ;25060
base, f1, f2, f6, f8, f9, f10, ;13715,5
base, f1, f2, f6, f7, f8, f9, f10, ;25244
base, f1, f2, f4, f10, ;11313
base, f1, f2, f4, f9, f10, ;11438
base, f1, f2, f4, f8, f10, ;11765,5
base, f1, f2, f4, f8, f9, f10, ;11890,5
base, f1, f2, f4, f6, f10, ;13497
base, f1, f2, f4, f6, f8, f10, ;14137
base, f1, f2, f4, f6, f9, f10, ;13684,5
base, f1, f2, f4, f6, f8, f9, f10, ;14324
base, f1, f2, f4, f7, f10, ;17381,5
base, f1, f2, f4, f7, f9, f10, ;17499
base, f1, f2, f4, f6, f7, f10, ;27459
base, f1, f2, f4, f6, f7, f9, f10, ;27646,5
base, f1, f2, f4, f7, f8, f10, ;17830,5
base, f1, f2, f4, f6, f7, f8, f10, ;28083
base, f1, f2, f4, f7, f8, f9, f10, ;17935
base, f1, f2, f4, f6, f7, f8, f9, f10, ;28278,5
base, f1, f2, f5, f10, ;11859
base, f1, f2, f5, f9, f10, ;11992
base, f1, f2, f5, f8, f10, ;12296
base, f1, f2, f5, f8, f9, f10, ;12421
base, f1, f2, f5, f7, f10, ;18793
base, f1, f2, f5, f7, f8, f10, ;19230
base, f1, f2, f5, f7, f9, f10, ;18910,5
base, f1, f2, f5, f7, f8, f9, f10, ;19339
base, f1, f2, f4, f5, f10, ;12257
base, f1, f2, f4, f5, f9, f10, ;12389,5
base, f1, f2, f4, f5, f7, f10, ;20813,5
base, f1, f2, f4, f5, f7, f9, f10, ;21064
base, f1, f2, f4, f5, f8, f10, ;12709
base, f1, f2, f4, f5, f7, f8, f10, ;21243
base, f1, f2, f4, f5, f8, f9, f10, ;12819
base, f1, f2, f4, f5, f7, f8, f9, f10, ;21367
base, f1, f2, f5, f6, f10, ;14129
base, f1, f2, f5, f6, f9, f10, ;14324
base, f1, f2, f5, f6, f8, f10, ;14782
base, f1, f2, f5, f6, f8, f9, f10, ;14956
base, f1, f2, f4, f5, f6, f10, ;14737
base, f1, f2, f4, f5, f6, f8, f10, ;15377
base, f1, f2, f4, f5, f6, f9, f10, ;14933
base, f1, f2, f4, f5, f6, f8, f9, f10, ;15572
base, f1, f2, f5, f6, f7, f10, ;29409
base, f1, f2, f5, f6, f7, f9, f10, ;29588,5
base, f1, f2, f4, f5, f6, f7, f10, ;32436
base, f1, f2, f4, f5, f6, f7, f9, f10, ;32638,5
base, f1, f2, f5, f6, f7, f8, f10, ;30041
base, f1, f2, f4, f5, f6, f7, f8, f10, ;33099
base, f1, f2, f5, f6, f7, f8, f9, f10, ;30236
base, f1, f2, f4, f5, f6, f7, f8, f9, f10, ;33270
base, f2, f3, f10, ;12058,5
base, f2, f3, f9, f10, ;12246
base, f2, f3, f8, f10, ;12714
base, f2, f3, f8, f9, f10, ;12893
base, f2, f3, f7, f10, ;18727,5
base, f2, f3, f7, f8, f10, ;19375
base, f2, f3, f7, f9, f10, ;18899,5
base, f2, f3, f7, f8, f9, f10, ;19554
base, f2, f3, f6, f10, ;15608
base, f2, f3, f6, f9, f10, ;15927,5
base, f2, f3, f6, f7, f10, ;34834,5
base, f2, f3, f6, f7, f9, f10, ;35146,5
base, f2, f3, f6, f8, f10, ;16660,5
base, f2, f3, f6, f7, f8, f10, ;35880
base, f2, f3, f6, f8, f9, f10, ;16980
base, f2, f3, f6, f7, f8, f9, f10, ;36184,5
base, f2, f3, f5, f10, ;13330
base, f2, f3, f5, f9, f10, ;13509,5
base, f2, f3, f5, f8, f10, ;13962
base, f2, f3, f5, f8, f9, f10, ;14149
base, f2, f3, f5, f6, f10, ;17487,5
base, f2, f3, f5, f6, f8, f10, ;18540
base, f2, f3, f5, f6, f9, f10, ;17799,5
base, f2, f3, f5, f6, f8, f9, f10, ;18852
base, f2, f3, f5, f7, f10, ;23719,5
base, f2, f3, f5, f7, f9, f10, ;23899
base, f2, f3, f5, f6, f7, f10, ;42938,5
base, f2, f3, f5, f6, f7, f9, f10, ;43250,5
base, f2, f3, f5, f7, f8, f10, ;24367
base, f2, f3, f5, f6, f7, f8, f10, ;43984
base, f2, f3, f5, f7, f8, f9, f10, ;24554
base, f2, f3, f5, f6, f7, f8, f9, f10, ;31477,5
base, f1, f2, f3, f10, ;14222
base, f1, f2, f3, f9, f10, ;14393,5
base, f1, f2, f3, f8, f10, ;14854
base, f1, f2, f3, f8, f9, f10, ;15033
base, f1, f2, f3, f7, f10, ;20844
base, f1, f2, f3, f7, f8, f10, ;21491,5
base, f1, f2, f3, f7, f9, f10, ;21031
base, f1, f2, f3, f7, f8, f9, f10, ;21686,5
base, f1, f2, f3, f5, f10, ;15446,5
base, f1, f2, f3, f5, f9, f10, ;15630,5
base, f1, f2, f3, f5, f7, f10, ;25859
base, f1, f2, f3, f5, f7, f9, f10, ;26039
base, f1, f2, f3, f5, f8, f10, ;16094
base, f1, f2, f3, f5, f7, f8, f10, ;26488
base, f1, f2, f3, f5, f8, f9, f10, ;16273
base, f1, f2, f3, f5, f7, f8, f9, f10, ;26670,5
base, f1, f2, f3, f6, f10, ;17739,5
base, f1, f2, f3, f6, f9, f10, ;18051,5
base, f1, f2, f3, f6, f8, f10, ;18793
base, f1, f2, f3, f6, f8, f9, f10, ;19097
base, f1, f2, f3, f5, f6, f10, ;19612
base, f1, f2, f3, f5, f6, f8, f10, ;20665
base, f1, f2, f3, f5, f6, f9, f10, ;19923,5
base, f1, f2, f3, f5, f6, f8, f9, f10, ;20977
base, f1, f2, f3, f6, f7, f10, ;36951
base, f1, f2, f3, f6, f7, f9, f10, ;37272,5
base, f1, f2, f3, f5, f6, f7, f10, ;45072,5
base, f1, f2, f3, f5, f6, f7, f9, f10, ;45378,5
base, f1, f2, f3, f6, f7, f8, f10, ;37991
base, f1, f2, f3, f5, f6, f7, f8, f10, ;46104
base, f1, f2, f3, f6, f7, f8, f9, f10, ;38278,5
base, f1, f2, f3, f5, f6, f7, f8, f9, f10, ;46429,5
base, f2, f3, f4, f10, ;12667
base, f2, f3, f4, f9, f10, ;12854
base, f2, f3, f4, f8, f10, ;13330
base, f2, f3, f4, f8, f9, f10, ;13509,5
base, f2, f3, f4, f7, f10, ;21762
base, f2, f3, f4, f7, f8, f10, ;22404
base, f2, f3, f4, f7, f9, f10, ;21965
base, f2, f3, f4, f7, f8, f9, f10, ;22593,5
base, f2, f3, f4, f6, f10, ;16629,5
base, f2, f3, f4, f6, f9, f10, ;16941,5
base, f2, f3, f4, f6, f7, f10, ;39904,5
base, f2, f3, f4, f6, f7, f9, f10, ;40204
base, f2, f3, f4, f6, f8, f10, ;17682,5
base, f2, f3, f4, f6, f7, f8, f10, ;40942
base, f2, f3, f4, f6, f8, f9, f10, ;17990
base, f2, f3, f4, f6, f7, f8, f9, f10, ;41255,5
base, f1, f2, f3, f4, f10, ;14791
base, f1, f2, f3, f4, f9, f10, ;14986,5
base, f1, f2, f3, f4, f8, f10, ;15446,5
base, f1, f2, f3, f4, f8, f9, f10, ;15626
base, f1, f2, f3, f4, f6, f10, ;18753,5
base, f1, f2, f3, f4, f6, f8, f10, ;19799
base, f1, f2, f3, f4, f6, f9, f10, ;19073
base, f1, f2, f3, f4, f6, f8, f9, f10, ;20119
base, f1, f2, f3, f4, f7, f10, ;23883
base, f1, f2, f3, f4, f7, f9, f10, ;24080
base, f1, f2, f3, f4, f6, f7, f10, ;42023
base, f1, f2, f3, f4, f6, f7, f9, f10, ;42333
base, f1, f2, f3, f4, f7, f8, f10, ;24541
base, f1, f2, f3, f4, f6, f7, f8, f10, ;43068,5
base, f1, f2, f3, f4, f7, f8, f9, f10, ;24724
base, f1, f2, f3, f4, f6, f7, f8, f9, f10, ;43381,5
base, f2, f3, f4, f5, f10, ;13928
base, f2, f3, f4, f5, f9, f10, ;14112,5
base, f2, f3, f4, f5, f8, f10, ;14570,5
base, f2, f3, f4, f5, f8, f9, f10, ;14757,5
base, f2, f3, f4, f5, f7, f10, ;26769,5
base, f2, f3, f4, f5, f7, f8, f10, ;27401
base, f2, f3, f4, f5, f7, f9, f10, ;26953
base, f2, f3, f4, f5, f7, f8, f9, f10, ;27596
base, f1, f2, f3, f4, f5, f10, ;16055
base, f1, f2, f3, f4, f5, f9, f10, ;16234
base, f1, f2, f3, f4, f5, f7, f10, ;28883
base, f1, f2, f3, f4, f5, f7, f9, f10, ;29081,5
base, f1, f2, f3, f4, f5, f8, f10, ;16703
base, f1, f2, f3, f4, f5, f7, f8, f10, ;29525,5
base, f1, f2, f3, f4, f5, f8, f9, f10, ;16874
base, f1, f2, f3, f4, f5, f7, f8, f9, f10, ;29723
base, f2, f3, f4, f5, f6, f10, ;18495
base, f2, f3, f4, f5, f6, f9, f10, ;18813,5
base, f2, f3, f4, f5, f6, f8, f10, ;19547
base, f2, f3, f4, f5, f6, f8, f9, f10, ;19864
base, f1, f2, f3, f4, f5, f6, f10, ;20625,5
base, f1, f2, f3, f4, f5, f6, f8, f10, ;21687,5
base, f1, f2, f3, f4, f5, f6, f9, f10, ;20937,5
base, f1, f2, f3, f4, f5, f6, f8, f9, f10, ;21983
base, f2, f3, f4, f5, f6, f7, f10, ;48009
base, f2, f3, f4, f5, f6, f7, f9, f10, ;48329
base, f1, f2, f3, f4, f5, f6, f7, f10, ;50130
base, f1, f2, f3, f4, f5, f6, f7, f9, f10, ;50455,5
base, f2, f3, f4, f5, f6, f7, f8, f10, ;49055
base, f1, f2, f3, f4, f5, f6, f7, f8, f10, ;51179
base, f2, f3, f4, f5, f6, f7, f8, f9, f10, ;49382
base, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, ;51498
